 চক্রনেমি  |/বিশেষ্য পদ/ চাকার বেড়, পরিধি।
 চক্রপাণি  |/বিশেষ্য পদ/ বিষ্ণু, কৃষ্ণ; চক্র পাণিতে যাহার।
 চক্রপাদ  |/বিশেষ্য পদ/ রথ; শকট; হস্তী।
 চক্রপাল  |/বিশেষ্য পদ/ দেশের অধিপতি, রাজা।
 চক্রবর্তী  |/বিশেষ্য পদ/ বিশাল সাম্রাজ্যের রাজা; ব্রাহ্মণের উপাধিবিশেষ।
 চক্রবাল  |/বিশেষ্য পদ/ মন্ডলাকার দিক্‌সমূহ, দিগ্‌বলয়রেখা।
 চক্রবূ্যহ  |/বিশেষ্য পদ/ মন্ডলাকার সেনা সন্নিবেশ।
 চক্রবৃদ্ধি  |/বিশেষ্য পদ/ সুদের সুদ।
 চক্রভ্রম  |/বিশেষ্য পদ/ কুন্দ যন্ত্র; শাণাদি যন্ত্র। দশচক্রে ভগবান্‌ ভূত - সম্মিলিত ষড়যন্ত্রে মিথ্যাও সত্যে পরিণত। পাক চক্রে-ফন্দির ফলে।
 চক্রাঙ্গ  |/বিশেষ্য পদ/ রথ, গাড়ি; বাগান, হংস।
 চক্রাঙ্গী  |/বিশেষ্য পদ/ হংসী।
 চক্রান্ত  |/বিশেষ্য পদ/ ষড়যন্ত্র; গোপন ফন্দি।
 চক্রাবর্ত  |/বিশেষ্য পদ/ ঘুরপাক।
 চক্রিকা  |/বিশেষ্য পদ/ হাঁটুর চক্রাকার হাড় মালাইচাকি।
 চক্রী  |/বিশেষণ পদ/ চক্রযুক্ত, চক্রবিশিষ্ট; যে চক্রান্ত করে।
 চক্ষু  |/বিশেষ্য পদ/ নয়ন, নেত্র, চোখ, আঁখি। /চক্ষ্‌+উস্‌/। মনশ্চক্ষু - অন্তর্দৃষ্টি
 চক্ষু কর্ণের বিবাদ ভঞ্জন করা  |শ্রুত বিষয় স্বচক্ষে দেখিয়া উহার সত্যাসত্য নির্ধারণে নিশ্চিত হওয়া।
 চক্ষুগোচর  |/বিশেষণ পদ/ দেখা যায় এমন।
 চক্ষুদান  |/বিশেষ্য পদ/ দেবপ্রতিমার চক্ষু অঙ্কন।
 চক্ষুরোগ  |/বিশেষ্য পদ/ চোখের পীড়া।
 চক্ষুলজ্জা  |/বিশেষ্য পদ/ অন্যের সামনে কিছু করিতে বা বলিতে লজ্জাবোধ।
 চক্ষুশূল  |/বিশেষ্য পদ/ যাহার দর্শনে বিরক্তি জন্মায়।
 চক্ষুষ্য  |/বিশেষণ পদ/ চক্ষুর হিতকর।
 চক্ষুস্থির  |/বিশেষণ পদ/ অবাক বিস্মিত।
 চক২  |/বিশেষ্য পদ/ খড়ি।
 চখা  |/বিশেষ্য পদ/ চক্রবাক-পাখি। /বিশেষ্য পদ/ স্ত্রীলিঙ্গ. চখী।
 চঙ্ক্রমণ  |/বিশেষ্য পদ/ পদচারণ, পুনঃ পুনঃ ভ্রমণ।
 চঞ্চরিক, চঞ্চরীক  |/বিশেষ্য পদ/ ভ্রমর। /বিশেষ্য পদ/ স্ত্রীলিঙ্গ. চঞ্চরিকা, চঞ্চরী।
 চঞ্চল  |/বিশেষণ পদ/ অস্থির, চপল, চট্‌পটে। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. চঞ্চলা।
 চঞ্চলতা  |/বিশেষ্য পদ/ অস্থিরতা।
 চঞ্চলিত  |/বিশেষণ পদ/ বিচলিত, আন্দোলিত।
 চঞ্চা  |/বিশেষ্য পদ/ চ্‌ঁচ, দরমা।
 চঞ্চু  |/বিশেষ্য পদ/ পাখির ঠোট। /চঞ্চ্‌+উ/।
 চঞ্চুপুট  |/বিশেষ্য পদ/ দুই ঠোঁটের মাঝখান।
 চট  |/অব্যয় পদ/ শীঘ্র, ঝটতি, তাড়াতাড়ি।
 চটক  |/বিশেষ্য পদ/ চড়াই পাখি। স্ত্রীলিঙ্গ. চটকা।
 চটকদার  |/বিশেষণ পদ/ উজ্জ্বল, জাঁকালো।
 চটকল  |/বিশেষ্য পদ/ পাটকল।
 চটকা  |/বিশেষ্য পদ/ তন্দ্রা; অন্যমনস্কতা।
 চটকান, চটকানো  |/ক্রিয়া পদ/ মর্দিত, তাড়াতাড়ি।
 চটক২  |/বিশেষ্য পদ/ ঔজ্জ্বল্য, আড়ম্বর, বাহার।
 চটা  |/বিশেষণ পদ/ রাগান্বিত, কুপিত। /ক্রিয়া পদ/ চটে ওঠা। /বিশেষ্য পদ/ চাকলা, স্তর।
 চটি  |/বিশেষ্য পদ/ গোড়ালির উপরিভাগ খোলা জুতা; শিথিল পাদুকা, পাতলা বই.; পান্থ-নিবাস, সরাইখানা।
 চটু  |/বিশেষ্য পদ/ চাটু; প্রিয়বাক্য, তোষামোদ।
 চট২  |/বিশেষ্য পদ/ থলে; পাটে বোনা মোটা কাপড়।
 ছ  |বাংলা বর্ণমালার সপ্তম ব্যঞ্জনবর্ণ।
 ছই  |/বিশেষ্য পদ/ নৌকা, গরুর গাড়ি ইত্যাদির চাল বা ছাদ, ছতরি।
 ছউই  |/বিশেষ্য পদ/ মাসের ৬ষ্ঠ দিবস।
 ছক  |/বিশেষ্য পদ/ দাবা, পাশা ইত্যাদি খেলিবার ঘর, কাটা বস্ত্রখন্ড বা মেজ; নক্‌সা।
 ছককাটা  |/ক্রিয়া পদ/ রেখাদ্বারা চারকোণা ঘরে বিভক্ত।
 ছকা  |/ক্রিয়া পদ/ খসড়া করা, ছক বা নক্‌সা অঙ্কন করা; মুসাবিদা করা। /দেশী/।
 ছক্কা  |/বিশেষ্য পদ/ ছয়ফোঁটা চিহ্নিত তাস; ব্যঞ্জনবিশেষ, ছোঁকা।
 ছক্কড়  |/বিশেষ্য পদ/ নিকৃষ্ট বা নড়বড়ে ঘোড়ার গাড়ী।
 ছকড়া-নকড়া  |/বিশেষ্য পদ/ তাচ্ছ্বিল্য; বিশৃঙ্খলা, এলোমেলো।
 ছচল্লিশ  |ছেচল্লিশ-এর প্রাদেশিক রূপ।
 ছটকান, ছটকানো  |/ক্রিয়া পদ/ বিক্ষিপ্ত হওয়া, ছিটানো, ছড়িয়ে দেওয়া, ছিটকানো।
 ছটফট  |/অব্যয় পদ/ অস্থিরতা, উদ্বেগ শব্দ; আনচান, ধড়ফড়। /দেশী/। /ক্রিয়া পদ/ ছটফটানো, ছটফটান।
 ছটফটানি  |/বিশেষ্য পদ/ অস্থিরতা।
 ছটফটে  |/বিশেষণ পদ/ অস্থির, চঞ্চল।
 ছটরা, ছররা  |/বিশেষ্য পদ/ বন্দুকের ছোট গুলি বা ছিটে।
 ছটা  |/বিশেষ্য পদ/ দীপ্তি, কিরণ, প্রভা, উজ্জ্বলতা; সমূহ; পরম্পরা।
 ছটাক  |/বিশেষ্য পদ/ ওজনের পরিমাণবিশেষ পাঁচ তোলা বা ১/১৬ সের বা ১/৮ পোয়া.; জমির পরিমাণবিশেষ ২০ বর্গ হাত বা ১/১৬ কাঠা.।
 ছতরি, ছতরী  |/বিশেষ্য পদ/ ছই চাল, আচ্ছাদন; মশারি টাঙাইবার ফ্রেম।
 ছত্র  |/বিশেষ্য পদ/ ছাতা, আতপত্র। /ছদ্‌+ণিচ্‌+র/।
 ছত্রক, ছত্রাক  |/বিশেষ্য পদ/ ছাতা। ব্যঙের ছাতা, কোঁড়ক।
 ছত্রখান  |/বিশেষণ পদ/ উন্মুক্ত ছাতার ন্যায় চতুর্দিক বিক্ষিপ্ত বা বিস্তৃত।
 ছত্রদন্ড  |/বিশেষ্য পদ/ ছাতার হাতল; রাজছত্র ও রাজদন্ড।
 ছত্রধর, ছত্রধারী  |/বিশেষ্য পদ , বিশেষণ পদ/ রাজছত্র ধারণকারী; ছত্র ধারণকারী।
 ছত্রপতি  |/বিশেষ্য পদ/ সম্রাট, রাজা; শিবাজীর উপাধি।
 ছত্রভঙ্গ  |১. /বিশেষ্য পদ/ দলের সংহতি নাশ, বিশৃঙ্খলা, অরাজকতা। ২. /বিশেষণ পদ/ দলভ্রষ্ট, বিশৃঙ্খল, বিক্ষিপ্ত।
 ছত্রাক  |/বিশেষ্য পদ/ ছাতা, ব্যঙের ছাতা।
 ছত্রাকার  |/বিশেষণ পদ/ ছাতার ন্যায় আকারবিশিষ্ট, ছত্রের তুল্য; ছড়ানো, বিক্ষিপ্ত, ছত্রখান।
 ছত্রি  |/বিশেষ্য পদ/ নৌকা, গরুর গাড়ী ইত্যাদির ছই বা আচ্ছাদন, ছতরি।
 ছত্রী  |/বিশেষণ পদ/ ছত্রধারী।
 ছত্রী২  |/বিশেষ্য পদ/ ক্ষতিয়জাতি, খেত্রী।
